id|Regione|Provincia|Comune|Indirizzo|Cap|Banca|ABI|CAB
577|Marche|Ancona|Jesi|Via Rinaldi, 1|60035|Banca di Credito Cooperativo Di Falconara Marittina - Societa' Cooperativa|8086|21200
578|Marche|Ancona|Jesi|Via Ancona, 15/B|60035|Banca di Credito Cooperativo Di Ostra e Morro D'Alba - Societa' Cooperativa|8704|21200
579|Marche|Ancona|Jesi|Via dei Mille, 4|60035|Banca Monte dei Paschi di Siena S.P.A.|1030|21202
580|Marche|Ancona|Jesi|Viale della Vittoria, 72|60035|Banca Monte dei Paschi di Siena S.P.A.|1030|21200
581|Marche|Ancona|Jesi|Piazza della Repubblica, 11|60035|Banca Nazionale del Lavoro S.P.A. (in Forma Contratta Bnl S.P.A.)|1005|21200
582|Marche|Ancona|Jesi|Viale della Vittoria, 18/A|60035|Banca Piccolo Credito Valtellinese, Societa' per Azioni|5216|21201
583|Marche|Ancona|Jesi|Corso Matteotti, 1|60035|Banca Popolare di Ancona Societa' per Azioni|5308|21285
584|Marche|Ancona|Jesi|Piazza A. Vesalio, 5|60035|Banca Popolare di Ancona Societa' per Azioni|5308|21202
585|Marche|Ancona|Jesi|Piazza Domenico Ricci, 4|60035|Banca Popolare di Ancona Societa' per Azioni|5308|21264
586|Marche|Ancona|Jesi|Presso New Holland Fiat Spa - Via Leone Xiii|60035|Banca Popolare di Ancona Societa' per Azioni|5308|21299
587|Marche|Ancona|Jesi|Via Don A. Battistoni, 4|60035|Banca Popolare di Ancona Societa' per Azioni|5308|21210
588|Marche|Ancona|Jesi|Via Don A. Battistoni, 4 Presso Centro Direzionale Esagono|60035|Banca Popolare di Ancona Societa' per Azioni|5308|21204
589|Marche|Ancona|Jesi|Via s.Giuseppe, 38|60035|Banca Popolare di Ancona Societa' per Azioni|5308|21296
590|Marche|Ancona|Jesi|Viale della Vittoria, 5/Ter|60035|Banca Popolare di Bari - Societa' Cooperativa Per Azioni|5424|21200
591|Marche|Ancona|Jesi|Via Bellagamba, 5|60035|Banca Popolare di Vicenza - Societa' per Azioni|5728|21200
592|Marche|Ancona|Jesi|Via Mazzini|60035|Credito Emiliano S.P.A.|3032|21200
593|Marche|Ancona|Jesi|Via Tornabrocco 2|60035|Intesa Sanpaolo S.P.A.|3069|21201
594|Marche|Ancona|Jesi|Via Tornabrocco, 2/A Ang. Viale della Vittoria|60035|Intesa Sanpaolo S.P.A.|3069|21202
595|Marche|Ancona|Jesi|Via Mura Occidentali, 11|60035|Nuova Banca Dell'Etruria e Del Lazio Spa|5390|21200
596|Marche|Ancona|Jesi|Corso Matteotti, 8|60035|Nuova Banca delle Marche Spa|6055|21205
597|Marche|Ancona|Jesi|Piazza San Francesco|60035|Nuova Banca delle Marche Spa|6055|21208
598|Marche|Ancona|Jesi|Presso Centro Commerciale la Fornace - Piazza Caduti del Lavoro, 2/3|60035|Nuova Banca delle Marche Spa|6055|21207
599|Marche|Ancona|Jesi|Presso Centro Direzionale Fontedamo - Via Ghislieri, 6|60035|Nuova Banca delle Marche Spa|6055|21201
600|Marche|Ancona|Jesi|Via Aldo Moro, 25|60035|Nuova Banca delle Marche Spa|6055|21204
601|Marche|Ancona|Jesi|Via Don Arduino Rettaroli, 13/A|60035|Nuova Banca delle Marche Spa|6055|21206
602|Marche|Ancona|Jesi|Viale della Vittoria, 26|60035|Nuova Banca delle Marche Spa|6055|21200
603|Marche|Ancona|Jesi|Viale del Lavoro, 1|60035|Unicredit, Societa' per Azioni|2008|21204
604|Marche|Ancona|Jesi|Viale della Vittoria, 70/C|60035|Unicredit, Societa' per Azioni|2008|21203
605|Marche|Ancona|Jesi|Via Don Battistoni, 4|60035|Unione di Banche Italiane Societa' per Azioni (in Forma Abbreviata Ubi Banca)|3111|21200
606|Marche|Ancona|Jesi|Via XXIV Maggio, 22|60035|Unipol Banca Spa|3127|21200
607|Marche|Ancona|Jesi|Via del Prato, 3|60035|Veneto Banca S.P.A.|5035|21200
608|Marche|Ancona|Loreto|Piazza Kennedy, 46|60025|Banca di Credito Cooperativo Di Recanati e Colmurano - Societa' Cooperativa|8765|37380
609|Marche|Ancona|Loreto|Viale Europa N. 39|60025|Banca di Filottrano - Credito Cooperativo Di Filottrano e Camerano - Societa' Cooperativa|8549|37380
610|Marche|Ancona|Loreto|Strada Statale 77, Km. 122,600|60025|Banca Monte dei Paschi di Siena S.P.A.|1030|37380
611|Marche|Ancona|Loreto|Via Bramante|60025|Banca Popolare di Ancona Societa' per Azioni|5308|37380
612|Marche|Ancona|Loreto|Via Fratelli Brancondi, 12/14|60025|Banca Popolare di Bari - Societa' Cooperativa Per Azioni|5424|37380
613|Marche|Ancona|Loreto|Piazza Kennedy, 27|60025|Carilo - Cassa di Risparmio Di Loreto S.P.A.|6195|37386
614|Marche|Ancona|Loreto|Via G. Solari, 21|60025|Carilo - Cassa di Risparmio Di Loreto S.P.A.|6195|37381
615|Marche|Ancona|Loreto|Via Bramante, 41/A|60025|Nuova Banca delle Marche Spa|6055|37380
616|Marche|Ancona|Loreto|Piazza Leopardi, 29|60025|Unicredit, Societa' per Azioni|2008|37381
617|Marche|Ancona|Maiolati Spontini|Via Cavour, 17/19|60030|Banca di Credito Cooperativo Di Falconara Marittina - Societa' Cooperativa|8086|37390
618|Marche|Ancona|Maiolati Spontini|Via Clementina Nord, 47/B|60030|Banca di Credito Cooperativo Di Ostra Vetere Societa' Cooperativa|8705|37390
619|Marche|Ancona|Maiolati Spontini|Via Risorgimento, 52|60030|Banca Popolare di Ancona Societa' per Azioni|5308|37390
620|Marche|Ancona|Maiolati Spontini|Via Risorgimento, 48|60030|Nuova Banca delle Marche Spa|6055|37390
621|Marche|Ancona|Maiolati Spontini|Via Trieste, 141|60030|Veneto Banca S.P.A.|5035|37391
622|Marche|Ancona|Monsano|Piazza Antonio Gramsci, 7|60030|Nuova Banca delle Marche Spa|6055|37401
623|Marche|Ancona|Monsano|Via Veneto, 4|60030|Nuova Banca delle Marche Spa|6055|37400
624|Marche|Ancona|Monte Roberto|Via Esino, 6|60030|Nuova Banca delle Marche Spa|6055|37440
625|Marche|Ancona|Monte Roberto|Via Trento, 45|60030|Veneto Banca S.P.A.|5035|37443
626|Marche|Ancona|Monte San Vito|Via Selva, 20|60037|Banca di Credito Cooperativo Di Falconara Marittina - Societa' Cooperativa|8086|37450
627|Marche|Ancona|Monte San Vito|Piazza Repubblica, 17|60037|Nuova Banca delle Marche Spa|6055|37450
628|Marche|Ancona|Monte San Vito|Via Galilei, 8|60037|Nuova Banca delle Marche Spa|6055|37451
629|Marche|Ancona|Montecarotto|Piazza del Teatro, 1|60036|Nuova Banca delle Marche Spa|6055|37410
630|Marche|Ancona|Montemarciano|Via Marina, 67|60018|Banca di Credito Cooperativo Di Corinaldo - Societa' Cooperativa|8508|37421
631|Marche|Ancona|Montemarciano|Piazza Magellano, 15|60016|Banca Popolare di Ancona Societa' per Azioni|5308|37420
632|Marche|Ancona|Montemarciano|Via Umberto I, 14A|60018|Banca Suasa - Credito Cooperativo - Societa' Cooperativa|8839|37420
633|Marche|Ancona|Montemarciano|Strada Statale 16, 6|60018|Intesa Sanpaolo S.P.A.|3069|37420
634|Marche|Ancona|Montemarciano|Via G. Verga, 7|60018|Nuova Banca delle Marche Spa|6055|37429
635|Marche|Ancona|Montemarciano|Via Marconi, 1|60018|Nuova Banca delle Marche Spa|6055|37421
636|Marche|Ancona|Morro d'Alba|Piazza Romagnoli, 4|60030|Banca di Credito Cooperativo Di Ostra e Morro D'Alba - Societa' Cooperativa|8704|37460
637|Marche|Ancona|Morro d'Alba|Via Morganti, 56|60030|Banca Popolare di Ancona Societa' per Azioni|5308|37460
638|Marche|Ancona|Morro d'Alba|Piazza Tarsetti, 19|60030|Nuova Banca delle Marche Spa|6055|37460
639|Marche|Ancona|Numana|Via Flaminia, 66|60026|Banca di Filottrano - Credito Cooperativo Di Filottrano e Camerano - Societa' Cooperativa|8549|37470
640|Marche|Ancona|Numana|Via Giovanni Pascoli, 1/A|60026|Banca Popolare di Ancona Societa' per Azioni|5308|37470
641|Marche|Ancona|Numana|Via Flaminia, 58-58/A|60026|Carilo - Cassa di Risparmio Di Loreto S.P.A.|6195|37470
642|Marche|Ancona|Numana|Via Alamanno Morelli, 10|60026|Unicredit, Societa' per Azioni|2008|37472
643|Marche|Ancona|Numana|Via Litoranea, 46|60026|Unicredit, Societa' per Azioni|2008|37473
644|Marche|Ancona|Offagna|Via Dell'Arengo, 77/79|60020|Banca di Filottrano - Credito Cooperativo Di Filottrano e Camerano - Societa' Cooperativa|8549|37480
645|Marche|Ancona|Offagna|Via Dell'Arengo, 38|60020|Banca Popolare di Ancona Societa' per Azioni|5308|37480
646|Marche|Ancona|Osimo|Via Marco Polo, 196/198|60027|Banca Carim - Cassa di Risparmio Di Rimini S.P.A.|6285|37490
647|Marche|Ancona|Osimo|Via Aldo Moro, 62|60027|Banca di Filottrano - Credito Cooperativo Di Filottrano e Camerano - Societa' Cooperativa|8549|37490
648|Marche|Ancona|Osimo|Via Alessandro Volta, 1/A|60027|Banca di Filottrano - Credito Cooperativo Di Filottrano e Camerano - Societa' Cooperativa|8549|37490
649|Marche|Ancona|Osimo|Via Casette di Passatempo, 162|60027|Banca di Filottrano - Credito Cooperativo Di Filottrano e Camerano - Societa' Cooperativa|8549|37492
650|Marche|Ancona|Osimo|Via Cristoforo Colombo, 118|60027|Banca di Filottrano - Credito Cooperativo Di Filottrano e Camerano - Societa' Cooperativa|8549|37491
651|Marche|Ancona|Osimo|Via Manzoni, 47|60027|Banca di Filottrano - Credito Cooperativo Di Filottrano e Camerano - Societa' Cooperativa|8549|37491
652|Marche|Ancona|Osimo|Corso Mazzini, 12|60027|Banca Monte dei Paschi di Siena S.P.A.|1030|37490
653|Marche|Ancona|Osimo|Piazza del Comune, 4|60027|Banca Popolare di Ancona Societa' per Azioni|5308|37490
654|Marche|Ancona|Osimo|Via Ticino, 1|60027|Banca Popolare di Ancona Societa' per Azioni|5308|37493
655|Marche|Ancona|Osimo|Via Enrico Toti, 5|60027|Banca Popolare di Bari - Societa' Cooperativa Per Azioni|5424|37490
656|Marche|Ancona|Osimo|Via Don Sturzo,61|60027|Banca Popolare di Spoleto S.P.A.|5704|37490
657|Marche|Ancona|Osimo|Piazza Boccolino|60027|Carilo - Cassa di Risparmio Di Loreto S.P.A.|6195|37490
658|Marche|Ancona|Osimo|Via Bachelet, 13|60027|Carilo - Cassa di Risparmio Di Loreto S.P.A.|6195|37491
659|Marche|Ancona|Osimo|Via Marco Polo, 68|60027|Intesa Sanpaolo S.P.A.|3069|37490
660|Marche|Ancona|Osimo|Via Marco Polo, 11|60027|Nuova Banca delle Marche Spa|6055|37490
661|Marche|Ancona|Osimo|Via Oriolo, 10/12|60027|Nuova Banca delle Marche Spa|6055|37491
662|Marche|Ancona|Osimo|Piazza Gallo, 11|60027|Unicredit, Societa' per Azioni|2008|37498
663|Marche|Ancona|Osimo|Piazza Gallo, 11|60027|Unicredit, Societa' per Azioni|2008|37495
664|Marche|Ancona|Osimo|Via Adriatica, 44|60028|Unicredit, Societa' per Azioni|2008|37496
665|Marche|Ancona|Osimo|Via Marco Polo, 108|60027|Unicredit, Societa' per Azioni|2008|37497
666|Marche|Ancona|Osimo|Via Marco Polo, 220/C|60027|Unipol Banca Spa|3127|0
667|Marche|Ancona|Osimo|Via Adige, 2|60027|Veneto Banca S.P.A.|5035|37490
668|Marche|Ancona|Ostra|Via Mazzini, 93|60010|Banca di Credito Cooperativo Di Ostra e Morro D'Alba - Societa' Cooperativa|8704|37500
669|Marche|Ancona|Ostra|Via Pianello, 40|60010|Banca Monte dei Paschi di Siena S.P.A.|1030|37500
670|Marche|Ancona|Ostra|Via Mazzini, 48|60010|Nuova Banca delle Marche Spa|6055|37500
671|Marche|Ancona|Ostra|Via Montalboddo, 15|60010|Veneto Banca S.P.A.|5035|37500
672|Marche|Ancona|Ostra Vetere|Via Marconi, 29|60010|Banca di Credito Cooperativo Di Ostra Vetere Societa' Cooperativa|8705|37510
673|Marche|Ancona|Ostra Vetere|Piazza Giorgio Perlasca, 3|60010|Nuova Banca delle Marche Spa|6055|37510
674|Marche|Ancona|Poggio San Marcello|Piazza Madonna, 3|60030|Nuova Banca delle Marche Spa|6055|37520
675|Marche|Ancona|Polverigi|Via San Giovanni, 24|60020|Banca di Ancona, Credito Cooperativo Societa' Cooperativa|8916|37530
676|Marche|Ancona|Polverigi|Via G. Marconi, 10/C|60020|Unicredit, Societa' per Azioni|2008|37531
677|Marche|Ancona|Rosora|Via G. Verdi, 4/A|60030|Banca di Credito Cooperativo Di Ostra Vetere Societa' Cooperativa|8705|37550
678|Marche|Ancona|Rosora|Via Roma, 132|60030|Banca Popolare di Ancona Societa' per Azioni|5308|37550
679|Marche|Ancona|Rosora|Via G. Pascoli, 2|60030|Nuova Banca delle Marche Spa|6055|37550
680|Marche|Ancona|San Marcello|Via Gramsci, 11|60030|Banca di Credito Cooperativo Di Ostra e Morro D'Alba - Societa' Cooperativa|8704|37560
681|Marche|Ancona|San Marcello|Via Gramsci, 6|60030|Nuova Banca delle Marche Spa|6055|37560
682|Marche|Ancona|San Paolo di Jesi|P.Za Domenico Ricci Snc|60038|Veneto Banca S.P.A.|5035|37570
683|Marche|Ancona|Santa Maria Nuova|Via Garibaldi, 35|60030|Banca di Filottrano - Credito Cooperativo Di Filottrano e Camerano - Societa' Cooperativa|8549|37580
684|Marche|Ancona|Santa Maria Nuova|Via Risorgimento, 68|60030|Banca Popolare di Ancona Societa' per Azioni|5308|37580
685|Marche|Ancona|Santa Maria Nuova|Piazza Mazzini, 5|60030|Nuova Banca delle Marche Spa|6055|37580
686|Marche|Ancona|Sassoferrato|Via B. Buozzi, 2|60041|Banca di Credito Cooperativo Di Pergola - Societa' Cooperativa|8731|37590
687|Marche|Ancona|Sassoferrato|Piazza Bartolo, 17|60041|Banca Popolare di Ancona Societa' per Azioni|5308|37590
688|Marche|Ancona|Sassoferrato|Viale Roma, 31|60041|Nuova Banca delle Marche Spa|6055|37590
689|Marche|Ancona|Sassoferrato|Via Cavour, 19|60041|Veneto Banca S.P.A.|5035|37590
690|Marche|Ancona|Senigallia|Via A. Caro, 3|60019|Banca Carim - Cassa di Risparmio Di Rimini S.P.A.|6285|21300
691|Marche|Ancona|Senigallia|Via Giordano Bruno, 20/2|60019|Banca di Credito Cooperativo Di Corinaldo - Societa' Cooperativa|8508|21300
692|Marche|Ancona|Senigallia|Via Piave, 17|60019|Banca di Credito Cooperativo Di Fano - Societa' Cooperativa|8519|21300
693|Marche|Ancona|Senigallia|Via Campo Boario, 1|60019|Banca di Credito Cooperativo Di Ostra e Morro D'Alba - Societa' Cooperativa|8704|21300
694|Marche|Ancona|Senigallia|Piazza Roma, 5|60019|Banca Monte dei Paschi di Siena S.P.A.|1030|21300
695|Marche|Ancona|Senigallia|Via Poerio, 3|60019|Banca Monte dei Paschi di Siena S.P.A.|1030|21301
696|Marche|Ancona|Senigallia|Corso 2 Giugno, 1 Ang. Portici Ercolani|60019|Banca Nazionale del Lavoro S.P.A. (in Forma Contratta Bnl S.P.A.)|1005|21300
697|Marche|Ancona|Senigallia|Via dei Gerani, 8|60019|Banca Piccolo Credito Valtellinese, Societa' per Azioni|5216|21300
698|Marche|Ancona|Senigallia|Via Marchetti, 70|60019|Banca Popolare di Ancona Societa' per Azioni|5308|21300
699|Marche|Ancona|Senigallia|Via R. Sanzio, 288|60012|Banca Popolare di Ancona Societa' per Azioni|5308|21302
700|Marche|Ancona|Senigallia|Strada Statale Adriatica, 50|60019|Banca Suasa - Credito Cooperativo - Societa' Cooperativa|8839|21300
701|Marche|Ancona|Senigallia|Via Garibaldi, 1|60017|Banca Suasa - Credito Cooperativo - Societa' Cooperativa|8839|21301
702|Marche|Ancona|Senigallia|Via Giosue' Carducci, 2|60019|Banca Suasa - Credito Cooperativo - Societa' Cooperativa|8839|21302
703|Marche|Ancona|Senigallia|Via Raffaello Sanzio, 294|60019|Bper Banca S.P.A.|5387|21300
704|Marche|Ancona|Senigallia|Via Giacomo Leopardi, 117|60019|Credito Emiliano S.P.A.|3032|21300
705|Marche|Ancona|Senigallia|Via della Posta, 14|60019|Intesa Sanpaolo S.P.A.|3069|21301
706|Marche|Ancona|Senigallia|Via Monte Grappa, 1|60019|Intesa Sanpaolo S.P.A.|3069|21302
707|Marche|Ancona|Senigallia|Via Raffaello Sanzio, 205/1|60019|Nuova Banca Dell'Etruria e Del Lazio Spa|5390|21300
708|Marche|Ancona|Senigallia|Piazza Cameranesi, 13|60019|Nuova Banca delle Marche Spa|6055|21375
709|Marche|Ancona|Senigallia|Piazza del Duca, 4|60019|Nuova Banca delle Marche Spa|6055|21372
710|Marche|Ancona|Senigallia|Via Rossini, 1|60019|Nuova Banca delle Marche Spa|6055|21373
711|Marche|Ancona|Senigallia|Via Tiziano, 15|60019|Nuova Banca delle Marche Spa|6055|21325
712|Marche|Ancona|Senigallia|Piazza Doria, 7|60019|Unicredit, Societa' per Azioni|2008|21303
713|Marche|Ancona|Senigallia|Via G.Leopardi, 27|60019|Unicredit, Societa' per Azioni|2008|21302
714|Marche|Ancona|Senigallia|Via Bruno, 65|60019|Unipol Banca Spa|3127|0
715|Marche|Ancona|Senigallia|Via Raffaello Sanzio, 203|60019|Veneto Banca S.P.A.|5035|21300
716|Marche|Ancona|Serra de' Conti|Via Madonna del Piano, 32|60030|Banca di Credito Cooperativo Di Ostra Vetere Societa' Cooperativa|8705|37600
717|Marche|Ancona|Serra de' Conti|Piazza Leopardi, 4|60030|Banca Popolare di Ancona Societa' per Azioni|5308|37600
718|Marche|Ancona|Serra San Quirico|Via Clementina Snc|60049|Banca di Credito Cooperativo Di Ostra Vetere Societa' Cooperativa|8705|37610
719|Marche|Ancona|Serra San Quirico|Via Clementina, 101|60049|Veneto Banca S.P.A.|5035|37615
720|Marche|Ancona|Sirolo|Via Vivaldi, 6|60020|Banca di Filottrano - Credito Cooperativo Di Filottrano e Camerano - Societa' Cooperativa|8549|37620
721|Marche|Ancona|Sirolo|Corso Italia, 44|60020|Unicredit, Societa' per Azioni|2008|37621
722|Marche|Ancona|Staffolo|Via XX Settembre, 20|60039|Veneto Banca S.P.A.|5035|37630
723|Marche|Ancona|Trecastelli|Via Antonelli, 27/E|60012|Banca di Credito Cooperativo Di Corinaldo - Societa' Cooperativa|8508|5438
724|Marche|Ancona|Trecastelli|Via Croce, 42/A|60012|Banca di Credito Cooperativo Di Corinaldo - Societa' Cooperativa|8508|17601
725|Marche|Ancona|Trecastelli|Via Fornace, 7|60012|Banca di Credito Cooperativo Di Ostra e Morro D'Alba - Societa' Cooperativa|8704|37540
726|Marche|Ancona|Trecastelli|Via 8 Marzo, 19|60012|Banca Popolare di Ancona Societa' per Azioni|5308|5438
727|Marche|Ancona|Trecastelli|Viale Umberto I|60012|Nuova Banca delle Marche Spa|6055|37540
728|Valle d'Aosta|Aosta|Antey-Saint-André|Numero Civico, 38/C|11020|Banca di Credito Cooperativo Valdostana - Cooperative de Credit Valdotaine - Societa' Cooperativa|8587|31500
729|Valle d'Aosta|Aosta|Antey-Saint-André|Numero Civico, 22/a|11020|Intesa Sanpaolo S.P.A.|3069|31509
730|Valle d'Aosta|Aosta|Aosta|Piazza Emilio Chanoux, 49|11100|Banca Carige S.P.A. - Cassa di Risparmio Di Genova e Imperia(in Forma Abbreviata Carige S.P.A.)|6175|1200
731|Valle d'Aosta|Aosta|Aosta|Corso Lancieri di Aosta, 30|11100|Banca di Credito Cooperativo Valdostana - Cooperative de Credit Valdotaine - Societa' Cooperativa|8587|1212
732|Valle d'Aosta|Aosta|Aosta|Piazza Arco d'Augusto, 2|11100|Banca di Credito Cooperativo Valdostana - Cooperative de Credit Valdotaine - Societa' Cooperativa|8587|31211
733|Valle d'Aosta|Aosta|Aosta|Via Gramsci, 24|11100|Banca di Credito Cooperativo Valdostana - Cooperative de Credit Valdotaine - Societa' Cooperativa|8587|1200
734|Valle d'Aosta|Aosta|Aosta|Via Gran San Bernardo, 5|11100|Banca di Credito Cooperativo Valdostana - Cooperative de Credit Valdotaine - Societa' Cooperativa|8587|1222
735|Valle d'Aosta|Aosta|Aosta|Piazza e. Chanoux, 51|11100|Banca Monte dei Paschi di Siena S.P.A.|1030|1200
736|Valle d'Aosta|Aosta|Aosta|Via St. Martin de Corleans, 105|11100|Banca Monte dei Paschi di Siena S.P.A.|1030|1201
737|Valle d'Aosta|Aosta|Aosta|Corso Saint Martin de Corleans, 73|11100|Banca Nazionale del Lavoro S.P.A. (in Forma Contratta Bnl S.P.A.)|1005|1200
738|Valle d'Aosta|Aosta|Aosta|Piazza Emile Chanoux, 15|11100|Banca Passadore & C. S.P.A.|3332|1200
739|Valle d'Aosta|Aosta|Aosta|Via Gramsci Ang. Via B. Festaz|11100|Banca Piccolo Credito Valtellinese, Societa' per Azioni|5216|1200
740|Valle d'Aosta|Aosta|Aosta|Corso Battaglione Aosta, 79|11100|Banca Popolare di Sondrio, Societa' Cooperativa Per Azioni|5696|1200
741|Valle d'Aosta|Aosta|Aosta|Piazza e. Chanoux, 38|11100|Banca Prossima S.P.A. (in Forma Abbreviata Prossima S.P.A.)|3359|1201
742|Valle d'Aosta|Aosta|Aosta|Via Festaz Bonifacio, 1|11100|Banca Sella - S.P.A.|3268|1203
743|Valle d'Aosta|Aosta|Aosta|Via Festaz, 3|11100|Banca Sella - S.P.A.|3268|1200
744|Valle d'Aosta|Aosta|Aosta|Via Monte Grivola, 37|11100|Banca Sella - S.P.A.|3268|1201
745|Valle d'Aosta|Aosta|Aosta|Avenue Du Conseil Des Commis, 20|11100|Banco Popolare - Societa' Cooperativa|5034|1200
746|Valle d'Aosta|Aosta|Aosta|Localita' Ossan, 142|11100|Banco Popolare - Societa' Cooperativa|5034|1201
747|Valle d'Aosta|Aosta|Aosta|Corso Battaglione Aosta N. 2 Aosta|11100|Cassa di Risparmio Di Biella e Vercelli - Biverbanca Spa|6090|1200
748|Valle d'Aosta|Aosta|Aosta|Piazza e. Chanoux, 38|11100|Intesa Sanpaolo Private Banking S.P.A.|3239|1207
749|Valle d'Aosta|Aosta|Aosta|Corso Battaglione Aosta, 67|11100|Intesa Sanpaolo S.P.A.|3069|1206
750|Valle d'Aosta|Aosta|Aosta|Piazza e. Chanoux, 38|11100|Intesa Sanpaolo S.P.A.|3069|1205
751|Valle d'Aosta|Aosta|Aosta|Avenue Du Conseil Commis, 17|11100|Unicredit, Societa' per Azioni|2008|1205
752|Valle d'Aosta|Aosta|Aosta|Avenue Du Conseil Des Commis, 19|11100|Unicredit, Societa' per Azioni|2008|1210
753|Valle d'Aosta|Aosta|Aosta|Via Paravera, 6|11100|Unicredit, Societa' per Azioni|2008|1399
754|Valle d'Aosta|Aosta|Aosta|Via s. Martin de Corlean, 276|11100|Unicredit, Societa' per Azioni|2008|1201
755|Valle d'Aosta|Aosta|Aosta|Viale Giuseppe Garibaldi, 9|11100|Unicredit, Societa' per Azioni|2008|1200
756|Valle d'Aosta|Aosta|Aosta|Via Xavier de Maistre, 8|11100|Unione di Banche Italiane Societa' per Azioni (in Forma Abbreviata Ubi Banca)|3111|1200
757|Valle d'Aosta|Aosta|Aosta|Corso Battaglione Aosta, 12|11100|Unipol Banca Spa|3127|1200
758|Valle d'Aosta|Aosta|Arnad|Numero Civico, 2|11020|Intesa Sanpaolo S.P.A.|3069|78210
759|Valle d'Aosta|Aosta|Arvier|Via Corrado Gex, 37|11011|Banca di Credito Cooperativo Valdostana - Cooperative de Credit Valdotaine - Societa' Cooperativa|8587|29392
760|Valle d'Aosta|Aosta|Ayas|Piazza Recteur Dondeynaz|11020|Banca di Credito Cooperativo Valdostana - Cooperative de Credit Valdotaine - Societa' Cooperativa|8587|31510
